f1_small,f1_large,gap,cost,cached,doc_id,dataset,split,tokens,pages,ocr_conf,low_conf_ratio,ocr_std,ocr_stage,blur_score,image_contrast,skew_angle,estimated_dpi,is_grayscale,short_token_ratio,inv_chars_per_word,word_height_cv,crowded_line_frac,line_density,section_count,label_diversity,label_entropy,item_density,aspect_ratio
0.8000000000000002,0.8000000000000002,0.0,0.015616999999999999,False,acca6461-b684-0a2a-5570-b47636f3fae2,deepform,train,356,1,91.49,0.042,14.1,0,357.9,0.1636,1.0,802.5,False,0.12359550561797752,0.16428241808952468,0.17416688364897834,0.6829268292682927,7.209425004395991,0.0,0.0,0.0,0.1151685393258427,1.2939704209328782
1.0,1.0,0.0,0.016226,False,932dca2a-a250-3c0a-751c-9b0e9e29177f,deepform,train,308,1,92.26,0.029,11.9,0,2890.5,0.1823,-1.0,310.6,False,0.025974025974025976,0.176605504587156,0.1439340248232977,0.75,23.625624716038164,0.0,0.0,0.0,0.16883116883116883,1.2947058823529412
0.6,0.8000000000000002,0.20000000000000018,0.01634,False,6699d178-be19-9e13-b279-c0193ce9ca3b,deepform,train,306,1,90.84,0.039,14.4,0,3644.2,0.2223,1.0,233.3,False,0.1568627450980392,0.20930232558139536,0.23818065653116666,0.7567567567567568,22.383545069570477,0.0,0.0,0.0,0.12091503267973856,0.7073170731707317
0.4000000000000001,0.22222222222222224,-0.17777777777777784,0.022288,False,2c14e0a4-a6bb-6ee5-e0a5-3c34e0ec55c7,deepform,train,576,1,81.22,0.146,22.8,0,4016.5,0.1922,1.0,310.4,False,0.015625,0.18355640535372847,0.2749887577592994,0.8382352941176471,30.909090909090907,0.0,0.0,0.0,0.11805555555555555,1.2941176470588236
0.4000000000000001,0.4444444444444445,0.0444444444444444,0.01993,False,782276fb-5d1c-af75-b44f-d75997a7b168,deepform,train,554,1,89.9,0.049,15.1,0,890.2,0.236,1.0,802.5,False,0.12093862815884476,0.18516042780748662,0.1905670273514385,0.8793103448275862,10.198698786706522,0.0,0.0,0.0,0.10469314079422383,1.2939704209328782
0.8000000000000002,0.888888888888889,0.0888888888888888,0.022636,False,3eb2feea-8655-10c2-3964-ba69eead8ac9,deepform,train,815,1,89.83,0.072,13.9,0,4922.4,0.2464,-1.0,310.6,False,0.12147239263803682,0.18813481071098798,0.2041465316240843,0.7857142857142857,31.803725579282144,0.0,0.0,0.0,0.08588957055214724,1.2947058823529412
0.6,0.4444444444444445,-0.1555555555555555,0.020010999999999998,False,805aafc6-4723-142b-fbb6-7876a8f14bad,deepform,train,591,1,91.73,0.037,11.2,0,4447.1,0.2538,1.0,310.4,False,0.12013536379018612,0.19320039228506047,0.2406905372347868,0.8253968253968254,28.636363636363633,0.0,0.0,0.0,0.1065989847715736,1.2941176470588236
0.4000000000000001,0.6666666666666665,0.26666666666666644,0.020496,False,57a96cea-daa2-821f-8917-7e3f303672cf,deepform,train,673,1,90.9,0.027,13.2,0,5045.8,0.2489,-1.0,310.6,False,0.1426448736998514,0.2008955223880597,0.2511606436740262,0.78125,29.077691958200816,0.0,0.0,0.0,0.0950965824665676,1.2947058823529412
0.0,0.0,0.0,0.010128999999999999,False,93a329bf-1be9-d229-71e4-2b7bb336fbc1,deepform,train,164,1,93.32,0.025,11.3,0,62.3,0.0893,1.0,814.6,False,0.17682926829268292,0.17787418655097614,0.39484382657134587,0.5925925925925926,4.676944396327733,0.0,0.0,0.0,0.16463414634146342,1.333256351039261
0.8000000000000002,0.8000000000000002,0.0,0.013461,False,5a48de71-e900-458b-cb53-7302cbfa2d71,deepform,train,198,1,90.25,0.055,15.9,0,2080.4,0.165,-1.0,233.3,False,0.1111111111111111,0.19721115537848605,0.1633177495039411,0.75,14.519056261343012,0.0,0.0,0.0,0.12121212121212122,0.7067122702009405
